session_id,room_id,card_id,item_ids,entry_time,exit_time,duration,entry_scans,exit_scans,is_anomaly,anomaly_type
sess_00083,room_2,card_3785,"[""SKU-0005"", ""SKU-0011"", ""SKU-0004"", ""SKU-0010"", ""SKU-0002"", ""SKU-0007""]",2025-07-28T18:49:02.639951,2025-07-28T19:49:02.639951,60.0,"[""SKU-0005"", ""SKU-0011"", ""SKU-0004"", ""SKU-0010"", ""SKU-0002"", ""SKU-0007""]","[""SKU-0005"", ""SKU-0011"", ""SKU-0004"", ""SKU-0010"", ""SKU-0002"", ""SKU-0007""]",False,
sess_00084,room_1,card_1602,"[""SKU-0003"", ""SKU-0012"", ""SKU-0011"", ""SKU-0002"", ""SKU-0006"", ""SKU-0009""]",2024-12-26T19:17:02.639951,2024-12-26T19:58:02.639951,41.0,"[""SKU-0003"", ""SKU-0012"", ""SKU-0011"", ""SKU-0002"", ""SKU-0006"", ""SKU-0009""]","[""SKU-0003"", ""SKU-0012"", ""SKU-0011"", ""SKU-0002"", ""SKU-0006"", ""SKU-0009""]",False,
sess_00085,room_2,card_6854,"[""SKU-0011"", ""SKU-0002"", ""SKU-0005"", ""SKU-0009""]",2025-08-22T19:25:02.639951,2025-08-22T20:03:02.639951,38.0,"[""SKU-0011"", ""SKU-0002"", ""SKU-0005"", ""SKU-0009""]","[""SKU-0011"", ""SKU-0002"", ""SKU-0005"", ""SKU-0009""]",False,
sess_00086,room_2,card_6729,"[""SKU-0009"", ""SKU-0001"", ""SKU-0006"", ""SKU-0002""]",2025-08-12T01:39:02.639951,2025-08-12T02:11:02.639951,32.0,"[""SKU-0009"", ""SKU-0001"", ""SKU-0006"", ""SKU-0002""]","[""SKU-0009"", ""SKU-0001"", ""SKU-0006"", ""SKU-0002""]",False,
sess_00087,room_1,card_8739,"[""SKU-0010"", ""SKU-0001"", ""SKU-0005"", ""SKU-0006"", ""SKU-0009"", ""SKU-0004"", ""SKU-0012""]",2025-06-15T01:22:02.639951,2025-06-15T02:13:02.639951,51.0,"[""SKU-0010"", ""SKU-0001"", ""SKU-0005"", ""SKU-0006"", ""SKU-0009"", ""SKU-0004"", ""SKU-0012""]","[""SKU-0010"", ""SKU-0001"", ""SKU-0005"", ""SKU-0006"", ""SKU-0009"", ""SKU-0004"", ""SKU-0012""]",False,
sess_00088,room_1,card_5045,"[""SKU-0011"", ""SKU-0007"", ""SKU-0012""]",2025-05-23T05:42:02.639951,2025-05-23T06:09:02.639951,27.0,"[""SKU-0011"", ""SKU-0007"", ""SKU-0012""]","[""SKU-0011"", ""SKU-0007"", ""SKU-0012""]",False,
sess_00089,room_2,card_8171,"[""SKU-0008"", ""SKU-0009"", ""SKU-0001"", ""SKU-0011"", ""SKU-0012"", ""SKU-0006"", ""SKU-0010""]",2025-01-12T03:57:02.639951,2025-01-12T04:40:02.639951,43.0,"[""SKU-0008"", ""SKU-0009"", ""SKU-0001"", ""SKU-0011"", ""SKU-0012"", ""SKU-0006"", ""SKU-0010""]","[""SKU-0008"", ""SKU-0009"", ""SKU-0001"", ""SKU-0011"", ""SKU-0012"", ""SKU-0006"", ""SKU-0010""]",False,
sess_00090,room_1,card_2337,"[""SKU-0007"", ""SKU-0008"", ""SKU-0002"", ""SKU-0009""]",2025-09-01T00:36:02.639951,2025-09-01T00:57:02.639951,21.0,"[""SKU-0007"", ""SKU-0008"", ""SKU-0002"", ""SKU-0009""]","[""SKU-0007"", ""SKU-0008"", ""SKU-0002"", ""SKU-0009""]",False,
sess_00091,room_2,card_4851,"[""SKU-0011"", ""SKU-0012"", ""SKU-0002""]",2025-10-16T08:21:02.639951,2025-10-16T08:46:02.639951,25.0,"[""SKU-0011"", ""SKU-0012"", ""SKU-0002""]","[""SKU-0011"", ""SKU-0012"", ""SKU-0002""]",False,
sess_00092,room_2,card_8003,"[""SKU-0010"", ""SKU-0006""]",2025-09-18T06:59:02.639951,2025-09-18T07:13:02.639951,14.0,"[""SKU-0010"", ""SKU-0006""]","[""SKU-0010"", ""SKU-0006""]",False,
sess_00093,room_1,card_6130,"[""SKU-0005"", ""SKU-0009"", ""SKU-0008""]",2025-08-14T00:38:02.639951,2025-08-14T00:57:02.639951,19.0,"[""SKU-0005"", ""SKU-0009"", ""SKU-0008""]","[""SKU-0005"", ""SKU-0009"", ""SKU-0008""]",False,
sess_00094,room_1,card_6175,"[""SKU-0012"", ""SKU-0002"", ""SKU-0010"", ""SKU-0005"", ""SKU-0009"", ""SKU-0007""]",2025-02-16T10:14:02.639951,2025-02-16T10:49:02.639951,35.0,"[""SKU-0012"", ""SKU-0002"", ""SKU-0010"", ""SKU-0005"", ""SKU-0009"", ""SKU-0007""]","[""SKU-0012"", ""SKU-0002"", ""SKU-0010"", ""SKU-0005"", ""SKU-0009"", ""SKU-0007""]",False,
sess_00095,room_2,card_2443,"[""SKU-0003"", ""SKU-0005"", ""SKU-0011"", ""SKU-0012"", ""SKU-0008""]",2024-12-15T03:50:02.639951,2024-12-15T04:20:02.639951,30.0,"[""SKU-0003"", ""SKU-0005"", ""SKU-0011"", ""SKU-0012"", ""SKU-0008""]","[""SKU-0003"", ""SKU-0005"", ""SKU-0011"", ""SKU-0012"", ""SKU-0008""]",False,
sess_00096,room_1,card_8399,"[""SKU-0001"", ""SKU-0002""]",2025-04-22T03:25:02.639951,2025-04-22T03:37:02.639951,12.0,"[""SKU-0001"", ""SKU-0002""]","[""SKU-0001"", ""SKU-0002""]",False,
sess_00097,room_1,card_8116,"[""SKU-0007"", ""SKU-0003"", ""SKU-0008"", ""SKU-0006"", ""SKU-0005"", ""SKU-0004""]",2024-11-16T17:04:02.639951,2024-11-16T18:17:02.639951,73.0,"[""SKU-0007"", ""SKU-0003"", ""SKU-0008"", ""SKU-0006"", ""SKU-0005"", ""SKU-0004""]","[""SKU-0007"", ""SKU-0003"", ""SKU-0008"", ""SKU-0006"", ""SKU-0005"", ""SKU-0004""]",False,
sess_00098,room_2,card_2330,"[""SKU-0012"", ""SKU-0004""]",2025-03-27T14:47:02.639951,2025-03-27T15:02:02.639951,15.0,"[""SKU-0012"", ""SKU-0004""]","[""SKU-0012"", ""SKU-0004""]",False,
sess_00099,room_2,card_3715,"[""SKU-0004"", ""SKU-0007"", ""SKU-0002"", ""SKU-0003""]",2025-08-11T23:12:02.639951,2025-08-11T23:53:02.639951,41.0,"[""SKU-0004"", ""SKU-0007"", ""SKU-0002"", ""SKU-0003""]","[""SKU-0004"", ""SKU-0007"", ""SKU-0002"", ""SKU-0003""]",False,
sess_00100,room_1,card_8652,"[""SKU-0009"", ""SKU-0004"", ""SKU-0002"", ""SKU-0001"", ""SKU-0003"", ""SKU-0011"", ""SKU-0005""]",2025-01-03T19:19:02.639951,2025-01-03T20:21:02.639951,62.0,"[""SKU-0009"", ""SKU-0004"", ""SKU-0002"", ""SKU-0001"", ""SKU-0003"", ""SKU-0011"", ""SKU-0005""]","[""SKU-0009"", ""SKU-0004"", ""SKU-0002"", ""SKU-0001"", ""SKU-0003"", ""SKU-0011"", ""SKU-0005""]",False,
sess_00101,room_2,card_1726,"[""SKU-0002"", ""SKU-0011"", ""SKU-0010"", ""SKU-0001"", ""SKU-0009""]",2024-11-11T17:30:02.639951,2024-11-11T18:18:02.639951,48.0,"[""SKU-0002"", ""SKU-0011"", ""SKU-0010"", ""SKU-0001"", ""SKU-0009""]","[""SKU-0002"", ""SKU-0011"", ""SKU-0010"", ""SKU-0001"", ""SKU-0009""]",False,
sess_00102,room_2,card_8576,"[""SKU-0010"", ""SKU-0005"", ""SKU-0003"", ""SKU-0002""]",2025-06-21T03:42:02.639951,2025-06-21T04:20:02.639951,38.0,"[""SKU-0010"", ""SKU-0005"", ""SKU-0003"", ""SKU-0002""]","[""SKU-0010"", ""SKU-0005"", ""SKU-0003"", ""SKU-0002""]",False,
sess_00103,room_2,card_6989,"[""SKU-0001"", ""SKU-0004"", ""SKU-0003""]",2025-08-15T09:19:02.639951,2025-08-15T09:34:02.639951,15.0,"[""SKU-0001"", ""SKU-0004"", ""SKU-0003""]","[""SKU-0001"", ""SKU-0004"", ""SKU-0003""]",False,
sess_00104,room_2,card_5324,"[""SKU-0010"", ""SKU-0011"", ""SKU-0005"", ""SKU-0004""]",2025-01-04T00:25:02.639951,2025-01-04T01:10:02.639951,45.0,"[""SKU-0010"", ""SKU-0011"", ""SKU-0005"", ""SKU-0004""]","[""SKU-0010"", ""SKU-0011"", ""SKU-0005"", ""SKU-0004""]",False,
sess_00105,room_1,card_9284,"[""SKU-0006"", ""SKU-0012"", ""SKU-0005"", ""SKU-0011""]",2024-11-20T03:01:02.639951,2024-11-20T03:17:02.639951,16.0,"[""SKU-0006"", ""SKU-0012"", ""SKU-0005"", ""SKU-0011""]","[""SKU-0006"", ""SKU-0012"", ""SKU-0005"", ""SKU-0011""]",False,
sess_00106,room_2,card_9984,"[""SKU-0001""]",2024-11-14T08:44:02.639951,2024-11-14T08:52:02.639951,8.0,"[""SKU-0001""]","[""SKU-0001""]",False,
sess_00107,room_1,card_4599,"[""SKU-0002"", ""SKU-0001"", ""SKU-0009"", ""SKU-0004"", ""SKU-0006""]",2025-04-03T16:18:02.639951,2025-04-03T17:17:02.639951,59.0,"[""SKU-0002"", ""SKU-0001"", ""SKU-0009"", ""SKU-0004"", ""SKU-0006""]","[""SKU-0002"", ""SKU-0001"", ""SKU-0009"", ""SKU-0004"", ""SKU-0006""]",False,
sess_00108,room_2,card_3069,"[""SKU-0012"", ""SKU-0003"", ""SKU-0009"", ""SKU-0002"", ""SKU-0011"", ""SKU-0004""]",2024-12-14T01:05:02.639951,2024-12-14T02:14:02.639951,69.0,"[""SKU-0012"", ""SKU-0003"", ""SKU-0009"", ""SKU-0002"", ""SKU-0011"", ""SKU-0004""]","[""SKU-0012"", ""SKU-0003"", ""SKU-0009"", ""SKU-0002"", ""SKU-0011"", ""SKU-0004""]",False,
sess_00109,room_1,card_6649,"[""SKU-0012"", ""SKU-0009"", ""SKU-0002"", ""SKU-0010"", ""SKU-0004"", ""SKU-0006""]",2025-07-05T11:30:02.639951,2025-07-05T12:22:02.639951,52.0,"[""SKU-0012"", ""SKU-0009"", ""SKU-0002"", ""SKU-0010"", ""SKU-0004"", ""SKU-0006""]","[""SKU-0012"", ""SKU-0009"", ""SKU-0002"", ""SKU-0010"", ""SKU-0004"", ""SKU-0006""]",False,
sess_00110,room_1,card_2818,"[""SKU-0010"", ""SKU-0002"", ""SKU-0009"", ""SKU-0007"", ""SKU-0011"", ""SKU-0008""]",2025-03-16T08:46:02.639951,2025-03-16T09:32:02.639951,46.0,"[""SKU-0010"", ""SKU-0002"", ""SKU-0009"", ""SKU-0007"", ""SKU-0011"", ""SKU-0008""]","[""SKU-0010"", ""SKU-0002"", ""SKU-0009"", ""SKU-0007"", ""SKU-0011"", ""SKU-0008""]",False,
sess_00111,room_2,card_1652,"[""SKU-0011"", ""SKU-0006"", ""SKU-0012"", ""SKU-0007"", ""SKU-0009""]",2025-05-13T23:05:02.639951,2025-05-14T00:05:02.639951,60.0,"[""SKU-0011"", ""SKU-0006"", ""SKU-0012"", ""SKU-0007"", ""SKU-0009""]","[""SKU-0011"", ""SKU-0006"", ""SKU-0012"", ""SKU-0007"", ""SKU-0009""]",False,
sess_00112,room_2,card_2600,"[""SKU-0006"", ""SKU-0002"", ""SKU-0008"", ""SKU-0009"", ""SKU-0005"", ""SKU-0011""]",2024-11-25T18:07:02.639951,2024-11-25T19:33:02.639951,86.0,"[""SKU-0006"", ""SKU-0002"", ""SKU-0008"", ""SKU-0009"", ""SKU-0005"", ""SKU-0011""]","[""SKU-0006"", ""SKU-0002"", ""SKU-0008"", ""SKU-0009"", ""SKU-0005"", ""SKU-0011""]",False,
sess_00113,room_1,card_8798,"[""SKU-0012"", ""SKU-0010"", ""SKU-0005"", ""SKU-0003""]",2025-04-26T20:41:02.639951,2025-04-26T21:12:02.639951,31.0,"[""SKU-0012"", ""SKU-0010"", ""SKU-0005"", ""SKU-0003""]","[""SKU-0012"", ""SKU-0010"", ""SKU-0005"", ""SKU-0003""]",False,
sess_00114,room_1,card_3757,"[""SKU-0012""]",2024-11-08T13:53:02.639951,2024-11-08T14:00:02.639951,7.0,"[""SKU-0012""]","[""SKU-0012""]",False,
sess_00115,room_1,card_9546,"[""SKU-0006"", ""SKU-0003"", ""SKU-0008"", ""SKU-0001"", ""SKU-0004""]",2025-10-22T11:16:02.639951,2025-10-22T11:51:02.639951,35.0,"[""SKU-0006"", ""SKU-0003"", ""SKU-0008"", ""SKU-0001"", ""SKU-0004""]","[""SKU-0006"", ""SKU-0003"", ""SKU-0008"", ""SKU-0001"", ""SKU-0004""]",False,
sess_00116,room_2,card_1866,"[""SKU-0009"", ""SKU-0010"", ""SKU-0003"", ""SKU-0007""]",2025-05-20T18:53:02.639951,2025-05-20T19:33:02.639951,40.0,"[""SKU-0009"", ""SKU-0010"", ""SKU-0003"", ""SKU-0007""]","[""SKU-0009"", ""SKU-0010"", ""SKU-0003"", ""SKU-0007""]",False,
sess_00117,room_1,card_2695,"[""SKU-0007"", ""SKU-0006"", ""SKU-0005"", ""SKU-0004""]",2025-06-22T00:55:02.639951,2025-06-22T01:33:02.639951,38.0,"[""SKU-0007"", ""SKU-0006"", ""SKU-0005"", ""SKU-0004""]","[""SKU-0007"", ""SKU-0006"", ""SKU-0005"", ""SKU-0004""]",False,
sess_00118,room_1,card_2606,"[""SKU-0009"", ""SKU-0008"", ""SKU-0002"", ""SKU-0006"", ""SKU-0001""]",2025-01-05T17:25:02.639951,2025-01-05T17:52:02.639951,27.0,"[""SKU-0009"", ""SKU-0008"", ""SKU-0002"", ""SKU-0006"", ""SKU-0001""]","[""SKU-0009"", ""SKU-0008"", ""SKU-0002"", ""SKU-0006"", ""SKU-0001""]",False,
sess_00119,room_1,card_5321,"[""SKU-0005"", ""SKU-0008"", ""SKU-0009"", ""SKU-0001"", ""SKU-0004""]",2025-08-19T03:56:02.639951,2025-08-19T04:34:02.639951,38.0,"[""SKU-0005"", ""SKU-0008"", ""SKU-0009"", ""SKU-0001"", ""SKU-0004""]","[""SKU-0005"", ""SKU-0008"", ""SKU-0009"", ""SKU-0001"", ""SKU-0004""]",False,
sess_00120,room_1,card_1515,"[""SKU-0011"", ""SKU-0012""]",2025-07-16T09:43:02.639951,2025-07-16T09:59:02.639951,16.0,"[""SKU-0011"", ""SKU-0012""]","[""SKU-0011"", ""SKU-0012""]",False,
sess_00121,room_2,card_5252,"[""SKU-0003"", ""SKU-0012"", ""SKU-0005"", ""SKU-0001"", ""SKU-0006"", ""SKU-0004""]",2025-02-03T19:30:02.639951,2025-02-03T22:23:09.266254,173.11043838276,"[""SKU-0003"", ""SKU-0012"", ""SKU-0005"", ""SKU-0001"", ""SKU-0006"", ""SKU-0004""]","[""SKU-0003"", ""SKU-0012"", ""SKU-0005"", ""SKU-0001"", ""SKU-0006"", ""SKU-0004""]",True,overstay
sess_00122,room_2,card_8301,"[""SKU-0006"", ""SKU-0011"", ""SKU-0002"", ""SKU-0004""]",2025-09-21T16:01:02.639951,2025-09-21T16:33:02.639951,32.0,"[""SKU-0006"", ""SKU-0011"", ""SKU-0002"", ""SKU-0004""]","[""SKU-0006"", ""SKU-0011"", ""SKU-0002"", ""SKU-0004""]",False,
sess_00123,room_2,card_2067,"[""SKU-0003"", ""SKU-0002"", ""SKU-0010"", ""SKU-0011"", ""SKU-0004"", ""SKU-0007"", ""SKU-0009""]",2025-05-25T19:24:02.639951,2025-05-25T20:37:02.639951,73.0,"[""SKU-0003"", ""SKU-0002"", ""SKU-0010"", ""SKU-0011"", ""SKU-0004"", ""SKU-0007"", ""SKU-0009""]","[""SKU-0003"", ""SKU-0002"", ""SKU-0010"", ""SKU-0011"", ""SKU-0004"", ""SKU-0007"", ""SKU-0009""]",False,
sess_00124,room_1,card_9722,"[""SKU-0004"", ""SKU-0010"", ""SKU-0003"", ""SKU-0005""]",2025-05-13T18:09:02.639951,2025-05-13T18:48:02.639951,39.0,"[""SKU-0004"", ""SKU-0010"", ""SKU-0003"", ""SKU-0005""]","[""SKU-0004"", ""SKU-0010"", ""SKU-0003"", ""SKU-0005""]",False,
sess_00125,room_2,card_5207,"[""SKU-0008"", ""SKU-0002"", ""SKU-0010"", ""SKU-0012"", ""SKU-0011""]",2025-01-02T11:53:02.639951,2025-01-02T12:27:02.639951,34.0,"[""SKU-0008"", ""SKU-0002"", ""SKU-0010"", ""SKU-0012"", ""SKU-0011""]","[""SKU-0008"", ""SKU-0002"", ""SKU-0010"", ""SKU-0012"", ""SKU-0011""]",False,
sess_00126,room_1,card_8571,"[""SKU-0011"", ""SKU-0009"", ""SKU-0012""]",2025-06-12T00:20:02.639951,2025-06-12T00:39:02.639951,19.0,"[""SKU-0011"", ""SKU-0009"", ""SKU-0012""]","[""SKU-0011"", ""SKU-0009"", ""SKU-0012""]",False,
sess_00127,room_2,card_7835,"[""SKU-0001""]",2025-05-05T03:02:02.639951,2025-05-05T03:12:02.639951,10.0,"[""SKU-0001""]","[""SKU-0001""]",False,
sess_00128,room_2,card_3721,"[""SKU-0006"", ""SKU-0012"", ""SKU-0002""]",2025-06-17T17:16:02.639951,2025-06-17T17:55:02.639951,39.0,"[""SKU-0006"", ""SKU-0012"", ""SKU-0002""]","[""SKU-0006"", ""SKU-0012"", ""SKU-0002""]",False,
sess_00129,room_1,card_3259,"[""SKU-0003"", ""SKU-0012"", ""SKU-0007""]",2025-01-05T05:12:02.639951,2025-01-05T05:31:02.639951,19.0,"[""SKU-0003"", ""SKU-0012"", ""SKU-0007""]","[""SKU-0003"", ""SKU-0012"", ""SKU-0007""]",False,
sess_00130,room_1,card_7049,"[""SKU-0007"", ""SKU-0003"", ""SKU-0011"", ""SKU-0001""]",2025-06-02T13:15:02.639951,2025-06-02T13:39:02.639951,24.0,"[""SKU-0007"", ""SKU-0003"", ""SKU-0011"", ""SKU-0001""]","[""SKU-0007"", ""SKU-0003"", ""SKU-0011"", ""SKU-0001""]",False,
sess_00131,room_2,card_9379,"[""SKU-0003"", ""SKU-0004"", ""SKU-0005"", ""SKU-0012"", ""SKU-0010""]",2025-04-11T21:22:02.639951,2025-04-11T21:47:02.639951,25.0,"[""SKU-0003"", ""SKU-0004"", ""SKU-0005"", ""SKU-0012"", ""SKU-0010""]","[""SKU-0003"", ""SKU-0004"", ""SKU-0005"", ""SKU-0012"", ""SKU-0010""]",False,
sess_00132,room_2,card_5655,"[""SKU-0004""]",2025-06-19T08:26:02.639951,2025-06-19T08:33:02.639951,7.0,"[""SKU-0004""]","[""SKU-0004""]",False,
sess_00133,room_2,card_8804,"[""SKU-0008"", ""SKU-0003"", ""SKU-0004"", ""SKU-0007"", ""SKU-0002""]",2025-07-03T16:08:02.639951,2025-07-03T16:43:02.639951,35.0,"[""SKU-0008"", ""SKU-0003"", ""SKU-0004"", ""SKU-0007"", ""SKU-0002""]","[""SKU-0008"", ""SKU-0003"", ""SKU-0004"", ""SKU-0007"", ""SKU-0002""]",False,
sess_00134,room_2,card_8073,"[""SKU-0001"", ""SKU-0010"", ""SKU-0004"", ""SKU-0012""]",2025-10-06T08:09:02.639951,2025-10-06T08:40:02.639951,31.0,"[""SKU-0001"", ""SKU-0010"", ""SKU-0004"", ""SKU-0012""]","[""SKU-0001"", ""SKU-0010"", ""SKU-0004"", ""SKU-0012""]",False,
sess_00135,room_2,card_6748,"[""SKU-0009"", ""SKU-0005"", ""SKU-0002""]",2025-05-16T00:05:02.639951,2025-05-16T00:41:02.639951,36.0,"[""SKU-0009"", ""SKU-0005"", ""SKU-0002""]","[""SKU-0009"", ""SKU-0005"", ""SKU-0002""]",False,
sess_00136,room_1,card_8597,"[""SKU-0005"", ""SKU-0003"", ""SKU-0004"", ""SKU-0012"", ""SKU-0006"", ""SKU-0009"", ""SKU-0011""]",2025-07-19T23:37:02.639951,2025-07-20T00:28:02.639951,51.0,"[""SKU-0005"", ""SKU-0003"", ""SKU-0004"", ""SKU-0012"", ""SKU-0006"", ""SKU-0009"", ""SKU-0011""]","[""SKU-0005"", ""SKU-0003"", ""SKU-0004"", ""SKU-0012"", ""SKU-0006"", ""SKU-0009"", ""SKU-0011""]",False,
sess_00137,room_2,card_3908,"[""SKU-0002"", ""SKU-0004"", ""SKU-0011""]",2024-12-14T23:49:02.639951,2024-12-15T00:22:02.639951,33.0,"[""SKU-0002"", ""SKU-0004"", ""SKU-0011""]","[""SKU-0002"", ""SKU-0004"", ""SKU-0011""]",False,
sess_00138,room_2,card_6126,"[""SKU-0008"", ""SKU-0004"", ""SKU-0002"", ""SKU-0009"", ""SKU-0001""]",2024-12-17T09:45:02.639951,2024-12-17T10:16:02.639951,31.0,"[""SKU-0008"", ""SKU-0004"", ""SKU-0002"", ""SKU-0009"", ""SKU-0001""]","[""SKU-0008"", ""SKU-0004"", ""SKU-0002"", ""SKU-0009"", ""SKU-0001""]",False,
sess_00139,room_1,card_6056,"[""SKU-0008"", ""SKU-0004"", ""SKU-0005"", ""SKU-0007""]",2025-01-11T23:28:02.639951,2025-01-11T23:58:02.639951,30.0,"[""SKU-0008"", ""SKU-0004"", ""SKU-0005"", ""SKU-0007""]","[""SKU-0008"", ""SKU-0004"", ""SKU-0005"", ""SKU-0007""]",False,
sess_00140,room_2,card_3023,"[""SKU-0007"", ""SKU-0005"", ""SKU-0004"", ""SKU-0006""]",2025-06-10T15:33:02.639951,2025-06-10T16:13:02.639951,40.0,"[""SKU-0007"", ""SKU-0005"", ""SKU-0004"", ""SKU-0006""]","[""SKU-0007"", ""SKU-0005"", ""SKU-0004"", ""SKU-0006""]",False,
sess_00141,room_1,card_3305,"[""SKU-0004""]",2025-10-07T21:55:02.639951,2025-10-07T21:59:02.639951,4.0,"[""SKU-0004""]","[""SKU-0004""]",False,
sess_00142,room_2,card_1062,"[""SKU-0002"", ""SKU-0001"", ""SKU-0011"", ""SKU-0003"", ""SKU-0007""]",2025-08-02T22:14:02.639951,2025-08-02T22:43:02.639951,29.0,"[""SKU-0002"", ""SKU-0001"", ""SKU-0011"", ""SKU-0003"", ""SKU-0007""]","[""SKU-0002"", ""SKU-0001"", ""SKU-0011"", ""SKU-0003"", ""SKU-0007""]",False,
sess_00143,room_2,card_1142,"[""SKU-0002"", ""SKU-0008"", ""SKU-0005"", ""SKU-0006"", ""SKU-0001"", ""SKU-0011""]",2025-08-22T17:20:02.639951,2025-08-22T18:38:02.639951,78.0,"[""SKU-0002"", ""SKU-0008"", ""SKU-0005"", ""SKU-0006"", ""SKU-0001"", ""SKU-0011""]","[""SKU-0002"", ""SKU-0008"", ""SKU-0005"", ""SKU-0006"", ""SKU-0001"", ""SKU-0011""]",False,
sess_00144,room_2,card_3569,"[""SKU-0011"", ""SKU-0010"", ""SKU-0002"", ""SKU-0007"", ""SKU-0004""]",2025-02-04T01:43:02.639951,2025-02-04T02:14:02.639951,31.0,"[""SKU-0011"", ""SKU-0010"", ""SKU-0002"", ""SKU-0007"", ""SKU-0004""]","[""SKU-0011"", ""SKU-0010"", ""SKU-0002"", ""SKU-0007"", ""SKU-0004""]",False,
sess_00145,room_1,card_7433,"[""SKU-0003"", ""SKU-0012"", ""SKU-0009""]",2025-01-04T23:18:02.639951,2025-01-04T23:35:02.639951,17.0,"[""SKU-0003"", ""SKU-0012"", ""SKU-0009""]","[""SKU-0003"", ""SKU-0012"", ""SKU-0009""]",False,
sess_00146,room_1,card_1185,"[""SKU-0006"", ""SKU-0008"", ""SKU-0007"", ""SKU-0002""]",2024-12-03T11:44:02.639951,2024-12-03T12:24:02.639951,40.0,"[""SKU-0006"", ""SKU-0008"", ""SKU-0007"", ""SKU-0002""]","[""SKU-0006"", ""SKU-0008"", ""SKU-0007"", ""SKU-0002""]",False,
sess_00147,room_2,card_8258,"[""SKU-0008"", ""SKU-0004"", ""SKU-0005""]",2025-07-14T16:05:02.639951,2025-07-14T16:27:02.639951,22.0,"[""SKU-0008"", ""SKU-0004"", ""SKU-0005""]","[""SKU-0008"", ""SKU-0004"", ""SKU-0005""]",False,
sess_00148,room_1,card_2622,"[""SKU-0007"", ""SKU-0006"", ""SKU-0001"", ""SKU-0004"", ""SKU-0002""]",2025-04-10T12:58:02.639951,2025-04-10T13:44:02.639951,46.0,"[""SKU-0007"", ""SKU-0006"", ""SKU-0001"", ""SKU-0004"", ""SKU-0002""]","[""SKU-0004""]",True,missing_items
sess_00149,room_1,card_7658,"[""SKU-0001"", ""SKU-0008"", ""SKU-0002"", ""SKU-0007""]",2025-01-03T09:53:02.639951,2025-01-03T10:31:02.639951,38.0,"[""SKU-0001"", ""SKU-0008"", ""SKU-0002"", ""SKU-0007""]","[""SKU-0001"", ""SKU-0008"", ""SKU-0002"", ""SKU-0007""]",False,
sess_00150,room_1,card_9601,"[""SKU-0005"", ""SKU-0007"", ""SKU-0009"", ""SKU-0002"", ""SKU-0008""]",2025-07-13T02:30:02.639951,2025-07-13T03:03:02.639951,33.0,"[""SKU-0005"", ""SKU-0007"", ""SKU-0009"", ""SKU-0002"", ""SKU-0008""]","[""SKU-0005"", ""SKU-0007"", ""SKU-0009"", ""SKU-0002"", ""SKU-0008""]",False,
sess_00151,room_2,card_6548,"[""SKU-0011"", ""SKU-0002"", ""SKU-0008"", ""SKU-0005"", ""SKU-0003"", ""SKU-0012""]",2025-05-17T09:05:02.639951,2025-05-17T10:23:02.639951,78.0,"[""SKU-0011"", ""SKU-0002"", ""SKU-0008"", ""SKU-0005"", ""SKU-0003"", ""SKU-0012""]","[""SKU-0011"", ""SKU-0002"", ""SKU-0008"", ""SKU-0005"", ""SKU-0003"", ""SKU-0012""]",False,
sess_00152,room_2,card_3500,"[""SKU-0012"", ""SKU-0005"", ""SKU-0002""]",2024-12-22T14:28:02.639951,2024-12-22T14:58:02.639951,30.0,"[""SKU-0012"", ""SKU-0005"", ""SKU-0002""]","[""SKU-0012"", ""SKU-0005"", ""SKU-0002""]",False,
sess_00153,room_1,card_6974,"[""SKU-0008"", ""SKU-0012"", ""SKU-0007"", ""SKU-0002"", ""SKU-0003""]",2025-01-20T10:43:02.639951,2025-01-20T11:32:02.639951,49.0,"[""SKU-0008"", ""SKU-0012"", ""SKU-0007"", ""SKU-0002"", ""SKU-0003""]","[""SKU-0008"", ""SKU-0012"", ""SKU-0007"", ""SKU-0002"", ""SKU-0003""]",False,
sess_00154,room_2,card_6857,"[""SKU-0006"", ""SKU-0010"", ""SKU-0003"", ""SKU-0009"", ""SKU-0008""]",2025-02-25T16:10:02.639951,2025-02-25T16:52:02.639951,42.0,"[""SKU-0006"", ""SKU-0010"", ""SKU-0003"", ""SKU-0009"", ""SKU-0008""]","[""SKU-0006"", ""SKU-0010"", ""SKU-0003"", ""SKU-0009"", ""SKU-0008""]",False,
sess_00155,room_1,card_4368,"[""SKU-0001"", ""SKU-0005"", ""SKU-0012"", ""SKU-0010"", ""SKU-0011""]",2025-03-14T18:35:02.639951,2025-03-14T19:44:02.639951,69.0,"[""SKU-0001"", ""SKU-0005"", ""SKU-0012"", ""SKU-0010"", ""SKU-0011""]","[""SKU-0001"", ""SKU-0005"", ""SKU-0012"", ""SKU-0010"", ""SKU-0011""]",False,
sess_00156,room_1,card_8185,"[""SKU-0002"", ""SKU-0010"", ""SKU-0005"", ""SKU-0012""]",2025-07-31T20:46:02.639951,2025-07-31T21:07:02.639951,21.0,"[""SKU-0002"", ""SKU-0010"", ""SKU-0005"", ""SKU-0012""]","[""SKU-0002"", ""SKU-0010"", ""SKU-0005"", ""SKU-0012""]",False,
